imo;speed 0.0 - 0.5;speed 0.5 - 1.0;speed 1.0 - 1.5;speed 1.5 - 2.0;speed 2.0 - 2.5;speed 2.5 - 3.0;speed 3.0 - 3.5;speed 3.5 - 4.0;speed 4.0 - 4.5;speed 4.5 - 5.0;speed 5.0 - 5.5;speed 5.5 - 6.0;speed 6.0 - 6.5;speed 6.5 - 7.0;speed 7.0 - 7.5;speed 7.5 - 8.0;speed 8.0 - 8.5;speed 8.5 - 9.0;speed 9.0 - 9.5;speed 9.5 - 10.0;speed 10.0 - 10.5;speed 10.5 - 11.0;speed 11.0 - 11.5;speed 11.5 - 12.0;speed 12.0 - 12.5;speed 12.5 - 13.0;speed 13.0 - 13.5;speed 13.5 - 14.0;speed 14.0 - 14.5;speed 14.5 - 15.0;speed 15.0 - 15.5;speed 15.5 - 16.0;speed 16.0 - 16.5;speed 16.5 - 17.0;speed 17.0 - 17.5;speed 17.5 - 18.0;speed 18.0 - 18.5;speed 18.5 - 19.0;speed 19.0 - 19.5;speed 19.5 - 20.0;speed 20.0 - 20.5;speed 20.5 - 21.0;speed 21.0 - 21.5;speed 21.5 - 22.0;speed 22.0 - 22.5;speed 22.5 - 23.0;speed 23.0 - 23.5;speed 23.5 - 24.0;speed 24.0 - 24.5;speed 24.5 - 25.0;speed 25.0 - 25.5;speed 25.5 - 26.0;speed 26.0 - 26.5;speed 26.5 - 27.0;speed 27.0 - 27.5;speed 27.5 - 28.0;speed 28.0 - 28.5;speed 28.5 - 29.0;speed 29.0 - 29.5;speed 29.5 - 30.0;speed >30.0
6245559;0.4189;0.0047;0.0021;0.0025;0.0025;0.0012;0.0019;0.0015;0.0011;0.0014;0.0019;0.0019;0.0026;0.0032;0.0033;0.004;0.0035;0.0074;0.0059;0.0079;0.0074;0.0173;0.0157;0.0572;0.0617;0.1589;0.0688;0.0883;0.023;0.0165;0.0023;0.0032;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6245560;0.3444;0.0072;0.005;0.0022;0.0013;0.0014;0.0011;0.0009;0.0013;0.0011;0.0007;0.0007;0.0013;0.0014;0.0014;0.0013;0.0011;0.0025;0.0023;0.0036;0.005;0.0101;0.0193;0.032;0.0616;0.0918;0.1231;0.1051;0.0945;0.0409;0.0245;0.0059;0.0022;0.0018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6256323;0.6461;0.0355;0.02;0.0175;0.0152;0.0089;0.0149;0.0099;0.0104;0.0066;0.0071;0.0066;0.0073;0.0094;0.0203;0.041;0.0524;0.0383;0.0155;0.0109;0.0061;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6278033;0.6838;0.0151;0.0094;0.0099;0.0083;0.011;0.0094;0.0101;0.0101;0.011;0.0148;0.0176;0.0182;0.0223;0.0384;0.0384;0.0391;0.02;0.0063;0.005;0.0013;0.0004;0;0;0;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6281305;0.6764;0.0106;0.0108;0.009;0.0128;0.0112;0.0112;0.011;0.0137;0.0124;0.013;0.0195;0.0147;0.0193;0.0179;0.0271;0.0351;0.0347;0.0277;0.0066;0.004;0.0016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6344713;0.5082;0.0138;0.0142;0.0172;0.0168;0.0116;0.0168;0.0159;0.0185;0.015;0.0236;0.0249;0.031;0.0387;0.0348;0.0559;0.0563;0.0503;0.0254;0.0069;0.003;0.0013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6344721;0.5966;0.0077;0.0133;0.0122;0.0108;0.0125;0.0116;0.0136;0.0102;0.0136;0.0188;0.0235;0.021;0.0232;0.0232;0.0324;0.0537;0.0493;0.0304;0.0144;0.0058;0.0014;0.0006;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6344729;0.6;0.0128;0.0119;0.01;0.0132;0.0107;0.0136;0.0125;0.0148;0.0138;0.0174;0.0169;0.0213;0.0194;0.0234;0.0395;0.0552;0.0581;0.0261;0.0067;0.0015;0.0008;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6251966;0.6106;0.0107;0.0047;0.005;0.0043;0.0046;0.005;0.0033;0.0029;0.0024;0.0032;0.0051;0.0035;0.0042;0.0054;0.0079;0.0079;0.0098;0.0102;0.0155;0.019;0.0253;0.0329;0.0382;0.0392;0.0329;0.0347;0.0231;0.013;0.0105;0.0021;0.0019;0.0007;0;0;0;0;0;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6282561;0.6241;0.0115;0.0068;0.0042;0.0041;0.0047;0.0039;0.0034;0.0038;0.0033;0.0039;0.0045;0.0059;0.0055;0.005;0.0073;0.01;0.008;0.0064;0.0094;0.01;0.0173;0.0208;0.024;0.0245;0.0305;0.0417;0.0397;0.0258;0.0157;0.0087;0.0038;0.001;0.0005;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6312806;0.8817;0.013;0.0118;0.0091;0.0056;0.0039;0.004;0.0052;0.0036;0.0061;0.0064;0.0055;0.0088;0.0145;0.0112;0.0044;0.0022;0.0017;0.0011;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6290209;0.486;0.0113;0.0061;0.0041;0.0036;0.0072;0.0052;0.0036;0.005;0.0028;0.0044;0.0064;0.0067;0.0088;0.0144;0.0199;0.0303;0.0417;0.074;0.0827;0.0552;0.0651;0.0347;0.0135;0.0053;0.0009;0.0006;0.0002;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6290217;0.6852;0.0048;0.0028;0.0018;0.0029;0.0018;0.0013;0.0021;0.0021;0.0026;0.0071;0.009;0.011;0.0195;0.0157;0.0375;0.0373;0.0401;0.0281;0.0407;0.0257;0.0126;0.0057;0.0013;0.001;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6335536;0.7608;0.0154;0.0036;0.0054;0.0036;0.0032;0.0057;0.0018;0.0043;0.0065;0.0082;0.0075;0.0068;0.0122;0.0244;0.0373;0.0459;0.0273;0.0129;0.0043;0.0029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6332114;0.9069;0.0022;0.0015;0.0012;0.0012;0.0019;0.0005;0.0015;0.0017;0.0017;0.0015;0.0029;0.0017;0.0043;0.0041;0.0084;0.0074;0.0225;0.0115;0.0127;0.0022;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6267342;0.2634;0.0118;0.0055;0.0082;0.0081;0.0063;0.0048;0.005;0.0067;0.0055;0.0036;0.0043;0.0042;0.0054;0.0055;0.0083;0.0065;0.0093;0.0163;0.0222;0.0443;0.0723;0.1115;0.1085;0.0819;0.0774;0.0617;0.0239;0.0067;0.0009;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6268271;0.4502;0.1773;0.107;0.0732;0.0471;0.0374;0.028;0.0151;0.0108;0.0076;0.0043;0.0031;0.0023;0.0021;0.0012;0.0031;0.002;0.0017;0.0012;0.0012;0.0029;0.0041;0.0041;0.0047;0.0046;0.002;0.0009;0.0005;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002
6268261;0.5113;0.1383;0.0738;0.0474;0.0415;0.0288;0.0218;0.0157;0.0116;0.0116;0.0098;0.0087;0.0071;0.0049;0.0032;0.0043;0.0031;0.0027;0.0014;0.0035;0.0029;0.0045;0.0087;0.0089;0.0101;0.0092;0.0041;0.001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6362942;0.9758;0;0;0;0;0;0.0002;0;0;0.0003;0;0.0002;0.0011;0.0002;0.0015;0.0027;0.0003;0.0008;0.0037;0.0053;0.0049;0.0026;0.0003;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6248141;0.4229;0.0118;0.0041;0.0034;0.0025;0.0041;0.0034;0.0037;0.0053;0.0071;0.0092;0.0109;0.0211;0.0242;0.0353;0.0661;0.1222;0.1048;0.0742;0.0371;0.0149;0.0065;0.0015;0.0015;0.0015;0.0003;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6262523;0.4552;0.0102;0.0036;0.0026;0.0037;0.0045;0.0037;0.004;0.0045;0.0036;0.0031;0.0081;0.009;0.0143;0.0206;0.0359;0.0558;0.1118;0.1242;0.0838;0.0265;0.007;0.0023;0.0017;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6274367;0.5762;0.243;0.0216;0.0106;0.0051;0.0034;0.0034;0.0034;0.0047;0.003;0.0034;0.0038;0.0068;0.0047;0.0038;0.0047;0.008;0.0072;0.0102;0.0131;0.0182;0.0152;0.0102;0.0097;0.0051;0.0008;0.0004;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6274984;0.4186;0.0214;0.0109;0.0042;0.0038;0.0034;0.003;0.0038;0.0042;0.0035;0.0035;0.0035;0.0059;0.0038;0.0042;0.0071;0.0091;0.012;0.0227;0.0347;0.0387;0.0523;0.069;0.0868;0.0588;0.0412;0.034;0.0224;0.0092;0.0025;0.0011;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6274992;0.2844;0.0221;0.0102;0.0057;0.0049;0.0032;0.0032;0.0042;0.004;0.0043;0.0036;0.0026;0.0039;0.0046;0.0062;0.0057;0.0119;0.0161;0.0239;0.0457;0.0528;0.0661;0.0717;0.102;0.093;0.0586;0.0446;0.0266;0.0096;0.0031;0.0008;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6269141;0.3651;0.0206;0.0345;0.1028;0.2546;0.1357;0.0192;0.0089;0.0061;0.0063;0.0071;0.0084;0.0073;0.0048;0.0033;0.0017;0.0024;0.0023;0.0021;0.0009;0.001;0.0013;0.0006;0.0006;0.0009;0.0004;0.0005;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6252308;0.1845;0.0041;0.0021;0.002;0.0024;0.0026;0.003;0.004;0.0023;0.0038;0.0027;0.0014;0.0021;0.0033;0.003;0.002;0.0024;0.0034;0.0031;0.0047;0.0105;0.0158;0.0166;0.0154;0.0257;0.0193;0.0189;0.0148;0.0142;0.0114;0.0109;0.0156;0.0206;0.0232;0.0351;0.0456;0.0429;0.0415;0.0505;0.0461;0.0435;0.0553;0.0486;0.0549;0.0399;0.0199;0.004;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0
6262222;0.4094;0.0077;0.0052;0.0033;0.0041;0.0039;0.0036;0.0058;0.0064;0.0065;0.0074;0.0078;0.0071;0.0123;0.0142;0.0244;0.0286;0.047;0.0533;0.0602;0.0746;0.0739;0.0535;0.0341;0.0199;0.0122;0.0068;0.0036;0.0019;0.0007;0.0003;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6262230;0.4635;0.0095;0.0053;0.0046;0.0038;0.004;0.0051;0.0028;0.0063;0.0049;0.0046;0.0046;0.0053;0.0112;0.0105;0.0206;0.0346;0.0354;0.0469;0.0426;0.0555;0.0746;0.0555;0.0377;0.027;0.0127;0.0071;0.0021;0.0012;0.0003;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6282438;0.5218;0.0075;0.0027;0.0022;0.0042;0.0029;0.003;0.0042;0.0042;0.0043;0.0042;0.0055;0.0076;0.0088;0.0119;0.0217;0.0386;0.0448;0.0607;0.0713;0.0575;0.0423;0.0303;0.0155;0.0099;0.0056;0.0036;0.0019;0.0009;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6282446;0.5332;0.0107;0.0036;0.0023;0.0039;0.0027;0.0024;0.002;0.0027;0.0051;0.0056;0.0041;0.0037;0.006;0.0094;0.0147;0.0298;0.0441;0.0551;0.058;0.0541;0.0585;0.0493;0.021;0.0091;0.0029;0.0027;0.0013;0.0009;0.0003;0.0006;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6282447;0.4557;0.0054;0.003;0.0025;0.0031;0.0024;0.0024;0.003;0.0025;0.0045;0.0079;0.009;0.0103;0.0155;0.0205;0.0341;0.0465;0.0595;0.0752;0.0817;0.0764;0.0447;0.019;0.0092;0.0028;0.0021;0.0006;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6285102;0.8455;0.0311;0.0129;0.0083;0.0024;0.0011;0.0013;0.0035;0.0094;0.0011;0.0003;0.0115;0.0075;0.0048;0.0145;0.0161;0.012;0.0027;0.0078;0.0035;0.0029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6258049;0.2999;0.0052;0.0032;0.0034;0.0029;0.0023;0.0023;0.0015;0.0016;0.0019;0.0017;0.0023;0.0028;0.0047;0.0047;0.0072;0.0069;0.0098;0.009;0.0085;0.0086;0.0096;0.0086;0.0106;0.0107;0.0138;0.0146;0.0227;0.0161;0.0182;0.0216;0.0176;0.012;0.0199;0.0171;0.0313;0.0255;0.0409;0.0359;0.0696;0.0413;0.0574;0.0349;0.0379;0.0141;0.0061;0.0011;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0
6264431;0.6951;0.0117;0.0036;0.0038;0.0047;0.004;0.0021;0.0023;0.0028;0.0047;0.0036;0.0057;0.0032;0.01;0.0115;0.0255;0.049;0.0704;0.0567;0.0225;0.0064;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6264439;0.6663;0.0049;0.0055;0.0041;0.0024;0.0043;0.002;0.0024;0.002;0.0032;0.0047;0.0043;0.0069;0.011;0.0201;0.0256;0.0473;0.0779;0.0728;0.0243;0.0049;0.0016;0.0006;0.0002;0;0;0.0002;0;0;0.0002;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0
6289127;0.6305;0.0099;0.0066;0.0041;0.0048;0.0051;0.0055;0.0039;0.0055;0.0043;0.0044;0.008;0.0096;0.0144;0.0199;0.0316;0.0538;0.0589;0.0506;0.0433;0.0201;0.0041;0.0005;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6306412;0.6725;0.0043;0.0041;0.0025;0.0034;0.0039;0.0047;0.0025;0.0041;0.0034;0.0034;0.0052;0.0057;0.0082;0.0123;0.0147;0.0254;0.0521;0.066;0.0601;0.032;0.0066;0.002;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002
6286805;0.7807;0.0011;0.0034;0;0.0023;0;0;0.0011;0.0011;0.0023;0.0069;0.0034;0.0092;0.0138;0.0149;0.0253;0.0287;0.039;0.0138;0.0321;0.0207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6286807;0.9645;0.0017;0.0009;0.0006;0.0007;0.0004;0.0002;0.0007;0.0001;0.0006;0.0001;0.0019;0.0012;0.001;0.0021;0.0016;0.0077;0.0105;0.0021;0.0002;0.0005;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5846279;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6243599;0.6103;0.0061;0.0041;0.0036;0.0043;0.0044;0.0044;0.0036;0.0041;0.003;0.0028;0.0015;0.003;0.0026;0.0023;0.0016;0.0018;0.0012;0.0025;0.0028;0.003;0.003;0.0051;0.0071;0.0056;0.0016;0.0023;0.0028;0.0038;0.0064;0.0031;0.0066;0.0074;0.0053;0.0048;0.0063;0.0082;0.0086;0.0112;0.0146;0.0115;0.0089;0.0102;0.0058;0.0086;0.0133;0.0099;0.0128;0.0094;0.0071;0.0061;0.0077;0.0153;0.0362;0.0433;0.0069;0.0003;0;0;0;0
6286364;0.8568;0.0086;0.0079;0.0046;0.0045;0.004;0.0042;0.005;0.0034;0.0033;0.0033;0.0019;0.0018;0.0019;0.0034;0.0033;0.004;0.0052;0.0057;0.0065;0.0197;0.0252;0.0121;0.0032;0.0003;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6286372;0.7117;0.0128;0.0196;0.024;0.0198;0.0196;0.0152;0.0165;0.0157;0.0201;0.0131;0.0114;0.0078;0.0076;0.0065;0.0083;0.0086;0.0086;0.0104;0.0162;0.0097;0.0058;0.0037;0.0032;0.0019;0.0011;0.0003;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6339564;0.534;0.0046;0.0016;0.0023;0.0015;0.0025;0.0022;0.002;0.0016;0.002;0.0027;0.0034;0.0028;0.0056;0.0046;0.0106;0.0057;0.02;0.0183;0.0825;0.0549;0.172;0.0456;0.0145;0.0023;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6339572;0.7832;0.0076;0.0035;0.0012;0.0017;0.0021;0.002;0.0009;0.0012;0.0006;0.002;0.0018;0.0015;0.0012;0.0011;0.0026;0.0024;0.0039;0.0042;0.0085;0.0215;0.0371;0.0521;0.0392;0.0138;0.0032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6271984;0.5113;0.0075;0.0033;0.0029;0.0033;0.0024;0.0044;0.0046;0.0039;0.0039;0.0054;0.0054;0.005;0.0054;0.0055;0.0055;0.008;0.0091;0.0114;0.0202;0.0202;0.0453;0.0954;0.082;0.049;0.0425;0.0181;0.0101;0.0051;0.0025;0.001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001
6271992;0.5624;0.0175;0.0074;0.005;0.0036;0.0028;0.0025;0.0036;0.0028;0.0027;0.0027;0.0034;0.0045;0.0049;0.0066;0.0062;0.0109;0.0141;0.0166;0.0232;0.0253;0.0322;0.0438;0.0867;0.0502;0.0296;0.0162;0.0066;0.0036;0.0013;0.0006;0.0001;0.0003;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6285955;0.7998;0.0088;0.0008;0.0008;0.0004;0.0003;0.0014;0.0006;0.0007;0.001;0.0016;0.0023;0.0061;0.0086;0.0055;0.0116;0.021;0.0448;0.032;0.0212;0.0137;0.0092;0.0051;0.0013;0.001;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6269568;0.9956;0.0023;0.0001;0;0;0;0;0;0.0001;0.0008;0;0.0001;0.0001;0;0.0001;0.0004;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6273392;0.9621;0.0017;0;0.0004;0;0.003;0.003;0.0009;0;0.0009;0.0013;0.0004;0;0.0009;0.0026;0.0078;0.0083;0.003;0.0017;0.0017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6251698;0.3389;0.005;0.0024;0.0024;0.0021;0.0014;0.0028;0.001;0.0021;0.0023;0.0023;0.0033;0.003;0.0021;0.0021;0.0024;0.0021;0.0024;0.0023;0.0026;0.0035;0.0054;0.0024;0.0019;0.0078;0.0042;0.0099;0.0129;0.0229;0.0233;0.0316;0.0441;0.0542;0.0488;0.0568;0.0607;0.0547;0.0634;0.0422;0.0276;0.024;0.0097;0.0017;0.0005;0.0002;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6262654;0.5773;0.0044;0.0023;0.0019;0.002;0.0007;0.0015;0.0013;0.001;0.0009;0.0015;0.0013;0.0018;0.002;0.0016;0.0047;0.0079;0.0143;0.0083;0.0101;0.0108;0.0138;0.0135;0.0097;0.0127;0.0143;0.0142;0.0263;0.0525;0.0713;0.0559;0.031;0.0124;0.0092;0.0037;0.0015;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6269803;0.4854;0.0009;0.0028;0.0022;0.0013;0.0013;0.0013;0.0024;0.0022;0.0039;0.005;0.0072;0.0094;0.0079;0.01;0.0094;0.0116;0.0127;0.0166;0.0301;0.0277;0.0314;0.0231;0.0482;0.0727;0.0567;0.0439;0.0249;0.0186;0.012;0.007;0.0035;0.0046;0.0017;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6279417;0.8261;0.0263;0.0063;0.0024;0.0024;0.0024;0.0027;0.0036;0.0054;0.0042;0.0036;0.0072;0.0045;0.0066;0.0048;0.0082;0.0048;0.006;0.0027;0.0075;0.0057;0.0048;0.0042;0.0169;0.0169;0.0085;0.0027;0.0018;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6342032;0.7238;0.0262;0.0319;0.025;0.0241;0.0291;0.0262;0.0209;0.0196;0.0176;0.0127;0.007;0.0074;0.0045;0.0053;0.0053;0.0037;0.0029;0.0033;0.002;0.0012;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6342033;0.7742;0.0267;0.0276;0.0258;0.027;0.0214;0.0137;0.0169;0.0107;0.0104;0.0095;0.0048;0.0045;0.0042;0.0033;0.0039;0.0024;0.0036;0.0027;0.0012;0.0024;0.0021;0.0003;0.0006;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6342041;0.1608;0;0;0.007;0;0;0;0;0;0.007;0;0;0.007;0.007;0;0;0.007;0;0.014;0.0839;0.1958;0.1678;0.1469;0.1538;0.035;0.007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6342049;0.8045;0.0829;0.0288;0.0163;0.009;0.0091;0.0074;0.0059;0.0046;0.0051;0.0071;0.0054;0.0042;0.0026;0.0023;0.0014;0.0009;0.0005;0.0009;0.0005;0.0003;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6342057;0.8173;0.0081;0.0068;0.007;0.007;0.0045;0.0037;0.0032;0.0034;0.0047;0.0047;0.0045;0.0044;0.0055;0.0054;0.0069;0.0077;0.0081;0.0121;0.0136;0.0138;0.0147;0.0119;0.0087;0.0058;0.0043;0.0014;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6342065;0.7904;0.0682;0.0277;0.0241;0.0232;0.0119;0.0097;0.0079;0.0069;0.0062;0.0043;0.0038;0.0021;0.0021;0.0018;0.0022;0.0012;0.0006;0.0019;0.0022;0.001;0.0003;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6227614;0.695;0.0202;0.0186;0.0103;0.01;0.0068;0.0059;0.0045;0.0029;0.0035;0.0049;0.0083;0.0117;0.0137;0.0165;0.0164;0.0208;0.0284;0.028;0.0276;0.0226;0.0106;0.0068;0.0027;0.0019;0.0013;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6278926;0.6099;0.0199;0.0165;0.0148;0.0172;0.0148;0.0151;0.0145;0.0151;0.0163;0.0181;0.0277;0.0349;0.0551;0.0457;0.0394;0.0184;0.0051;0.0013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6278927;0.7819;0.0115;0.0063;0.0061;0.0034;0.0042;0.0031;0.0023;0.004;0.0022;0.0035;0.0019;0.0027;0.0037;0.0072;0.0129;0.0132;0.0166;0.0209;0.033;0.0281;0.0206;0.0049;0.002;0.0016;0.0008;0.0008;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6324501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
